310.89,38.922,6.6719
321.6,44.132,4.6405
322.39,51.257,6.8386
332.8,64.983,7.7357
534.98,311.16,6.732
548.49,424.25,6.2589
542.54,417.78,7.6473
527.83,474.87,6.9718
535.1,471.17,5.4558
541.72,430.64,7.9128
509.83,512.56,4.4541
505.78,511,6.4647
307.03,33.347,10.143
302.78,22.852,10.606
311.57,45.532,11.566
305.85,41.809,12.286
301.67,34.841,12.801
314.23,53.213,11.732
318.75,57.417,11.843
311.65,55.981,15.737
335.08,77.601,10.067
327.53,68.867,11.367
336.15,82.904,11.198
346.11,99.641,11.238
322.28,63.079,11.796
336.8,91.515,13.379
324.34,80.352,15.838
357.17,123.76,13.391
346.38,110.38,15.787
385.77,154.4,15.086
407.32,174.98,13.013
430.68,201.22,12.822
460.87,231.41,10.066
444.23,215.58,10.862
456.39,226.98,11.281
468.75,246.47,13.562
455.58,233.72,14.809
499.07,272.24,8.5052
509.01,282.64,8.6971
519.13,297.71,10.165
527.33,314.41,13.501
500.4,283.85,14.73
508.39,295.12,15.61
529.87,422.59,14.808
550.8,406.19,8.6353
552.69,384.67,10.879
550.35,397.22,10.685
543.99,402.32,11.816
548.22,389.72,13.356
537.8,419.77,13.267
550.76,374.61,14.92
538.09,411.53,14.775
530.57,448.06,9.3661
530.37,461.35,9.1328
527.12,439.65,11.358
519.97,460.42,12.235
515.8,472.27,13.184
520.65,449.07,13.73
504.62,469.26,14.56
513.49,450.53,15.314
499.9,478.13,15.092
542.06,426.51,9.1976
533.88,431.83,9.8868
473.47,527.89,13.632
513.34,495.47,8.4545
504.95,498.27,10.444
512.92,487.21,10.948
485.48,520.9,11.622
501.94,493.19,12.753
489.34,505.77,13.784
480.8,511.8,15.808
413.75,534.64,15.422
467.18,536.16,9.5519
444.97,543.52,11.74
297.14,28.108,16.447
303.08,46.479,17.075
296.62,36.976,17.706
298.41,45.534,21.96
311.98,63.654,16.47
316.58,71.092,16.266
314.05,77.85,19.853
301.58,53.178,21.253
307.72,60.141,21.331
309.96,70.514,22.358
315.52,82.788,22.255
328.78,89.27,16.893
331.16,96.143,21.517
321.37,87.748,22.838
370.17,143.76,18.204
358.17,132.08,20.248
361.89,139.78,21.817
375.4,158.44,22.711
397.8,170.53,16.706
415.55,189.94,17.155
385.51,162.34,18.714
407.72,187.07,19.061
404.46,185.63,19.644
421.52,204.17,20.274
393.19,178.85,22.684
424.1,213.61,22.314
444.46,221.47,16.742
473.28,249.52,16.691
442.67,232.14,19.222
448.11,233.15,19.262
458.45,240.33,19.399
474.91,256.53,19.689
431.07,217.58,19.729
462.4,247.22,22.283
451.38,238.95,22.568
432.22,224.29,23.382
466.8,254.21,23.762
480.6,260.6,17.657
495.38,278.27,16.589
490.48,272.56,17.081
484.39,268.04,17.601
501.61,291.5,18.283
525.38,318.66,18.745
517.04,313.6,21.378
488.83,277.62,21.598
493.76,287.65,21.653
498.94,297.69,23.014
521.42,324.15,22.947
515.26,319.87,23.872
540.73,333.24,16.003
547.14,347.94,18.429
531.83,327.2,19.208
536.31,334.8,20.181
544.23,371.2,21.67
541.57,365.09,22.832
536.56,349.3,23.662
526.32,423.45,16.637
527.11,417.97,18.709
525.87,408.86,22.376
512.98,422.39,22.396
531.08,394.66,23.145
541.35,386.06,17.84
535.39,401.36,18.909
538.28,390.06,19.402
474.37,475.97,23.75
501.55,451.8,16.313
507.56,458.51,16.115
502.8,464.04,16.109
507.4,450.1,16.57
498.83,457.65,17.297
495.93,474.86,17.498
510.09,441.87,18.381
496.7,465.8,18.066
501,445.46,18.716
494.69,448.62,20.806
492.5,458.98,21.307
