461.29,492.98,36.975
302.97,563.08,35.75
255.63,546.32,36.25
305.3,468.72,36.25
302.83,348.82,35.25
403,403.67,35.75
346.59,323.44,34.75
230.12,436.01,35.75
255.45,447.37,35.25
410,655.86,35.645
437.51,671.91,37.199
319.69,668.21,35.75
334.59,625.72,35.75
462.45,670.86,32.25
410.38,569.71,35.25
421.07,556.13,37.026
483.34,722.89,33.25
485.7,719.56,32.75
495.12,673.45,32.75
186.15,223.57,35.615
196.16,229.8,35.905
234.79,213.53,36.216
215.42,216.37,36.321
229.71,216.71,36.237
198.92,219.58,36.288
209.88,222.71,36.195
236.23,225.24,36.444
220.11,226.93,36.32
206.77,232.92,36.18
247.92,217.93,35.068
251.4,223.14,36.19
251.41,233.59,36.15
114.45,287.77,36.175
108.31,291.63,36.078
155.11,241.45,35.99
161.62,244.35,35.8
173.1,248.15,35.68
161.19,250.38,35.681
147.87,263.82,35.823
142.06,271.98,35.993
138.34,281.97,35.915
127.17,289.6,35.894
162.4,293.7,35.944
166.47,240.08,36.269
151.93,252.32,36.111
140.31,266.18,36.119
155.7,269.46,36.195
176.29,270.76,36.328
165.18,271.62,36.325
135.07,273.81,36.003
150.7,274.27,36.177
126.61,276.93,36.108
160.45,281.16,36.163
145.44,282.87,36.16
129.67,283.33,36.022
173.56,286.26,36.129
138.85,292.57,36.263
234.43,270.96,35.113
228.68,274.56,35.219
177.81,277.28,35.371
227.14,247.38,35.994
216.19,255.22,35.945
191.68,265.34,35.623
223.55,288.95,35.939
207.34,295.49,35.813
226.95,237.3,36.099
217.09,240.05,36.451
181.91,245.23,36.415
220.09,246.11,36.138
190.96,246.47,36.21
199.89,247.74,36.245
233.41,249.53,36.397
179.23,255.65,36.193
206.85,259.06,36.331
192.68,260.33,36.167
186.44,268.64,36.214
198.74,270.63,36.149
210.62,277.48,36.228
184.19,282.22,36.079
196.55,287.02,36.201
180.91,288.99,36.125
193.16,288.76,36.069
197.03,292.68,36.435
213.24,295.44,36.019
200.52,262.43,36.541
212.33,265.72,36.661
217.08,274.15,36.531
186.34,295.34,36.555
278.31,280.87,35.081
239.27,262.26,35.926
262.74,266.72,35.87
247.7,288.51,35.669
242.67,239.49,36.229
280.11,252.4,36.364
246.09,253.42,36.392
256.11,256.27,36.264
290.97,260.18,36.016
249.7,265.87,36.211
257.17,265.87,36.399
240.9,266.81,36.316
295.05,269.96,36.164
267.48,271.92,36.012
246.16,275.12,36.245
273.74,284.25,36.487
261.1,286.74,36.215
252.09,292.34,36.185
285.63,294.19,36.368
268.31,295.38,36.125
283.07,240.48,36.541
266.95,257.75,36.596
271.37,264.8,36.598
283.24,268.19,36.701
283.61,288.13,36.528
301.16,252.23,35.735
328.8,273.64,35.973
350.23,286.96,35.717
341.09,293.69,35.588
325.96,264.01,36.106
304.16,264.83,36.422
313.32,271.85,36.393
322.24,281.46,36.452
336.25,282.9,36.108
308.14,286.18,36.073
344.44,290.82,36.472
321.82,293.83,36.434
296,288.31,36.584
74.185,343.08,33.559
102.25,305.71,35.381
74.477,350.41,35.192
102.15,300.33,35.899
117.44,309.27,35.998
107.85,310,35.554
100.41,334.12,35.926
70.85,341.04,35.635
78.905,342.52,35.623
103.69,342.92,35.825
107.3,350.85,35.912
113.53,297.47,36.068
93.269,307.58,36.145
101.83,313.05,36.037
87.74,316.24,36.465
110.95,321.3,36.316
82.753,325.36,36.165
110.4,329.64,36.305
75.697,331.95,36.256
88.164,336.92,36.352
110.94,340.83,36.139
86.938,347.28,36.064
94.606,347.83,36.32
81.949,353.97,36.258
117.23,353.94,36.407
132.03,342.81,35.335
155.34,315.13,35.981
162.87,321.01,35.965
141.18,333.77,35.885
160.41,345.65,35.827
176.07,347.33,35.878
132.49,348.87,35.801
120.84,296.61,36.07
128.19,297.13,36.343
147.36,300.43,36.226
133.72,302.69,36.119
162.42,309.32,36.203
141.76,310.12,36.391
171.54,311.33,36.128
131.4,313.36,36.291
121.58,318.58,36.4
138.83,322.69,36.345
131.03,325.7,36.438
149.19,329.32,36.312
123.12,330.51,36.344
171.48,333.38,36.068
147.9,334.76,36.255
161.52,335.84,36.19
137.09,337.09,36.271
153.13,338.24,36.32
138.99,347.5,36.106
151.8,349.72,36.299
125.83,351.67,36.11
176.02,296.09,36.631
172.39,303.97,36.59
153.89,305.76,36.529
173.66,324.67,36.567
164.99,330.05,36.636
124.58,343.64,36.628
170.58,343.69,36.613
219.88,315.93,35.607
229.4,324.24,35.933
208.27,326.62,35.629
232.19,341.99,35.957
220.75,297.91,36.377
231.25,302.38,36.173
215.61,305.46,36.28
180.37,309.21,36.239
226.26,314.44,36.24
185.14,318.03,36.027
178.87,319.55,36.378
226.87,320.68,36.406
192.02,327.5,36.144
197.66,333.34,36.136
232.06,333.62,36.255
182.61,338.44,36.333
190.07,338.24,36.22
214.42,343.14,36.126
184.46,350.98,36.387
221.46,352.51,36.382
191.03,304.79,36.506
204.54,314.64,36.567
214.63,318.5,36.611
180.86,328.62,36.503
234.82,331.41,36.575
208.07,337.49,36.66
218.71,337.71,36.585
226.52,340.86,36.627
210.41,351.51,36.587
201.44,352.35,36.514
240.89,338.24,35.689
244.44,297.46,36.315
255.62,302.46,36.359
277.32,305.13,36.2
289.97,308.71,36.203
252.17,314.42,36.204
244.21,319.5,36.48
256.46,332.84,36.186
287.38,338.72,36.352
275.86,339.96,36.322
252.03,344.91,36.33
238.68,346.97,36.458
257.67,295.93,36.807
263.44,304.42,36.583
272.05,310.18,36.661
260.28,316.38,36.799
282.58,317.6,36.752
285.1,328.63,36.593
292.76,331.97,36.727
246.83,335.38,36.763
271.15,349.41,36.751
305.2,296.99,33.648
311.05,300.99,35.972
347.86,328.82,35.956
314.5,334.06,35.989
345.38,336.12,35.513
298.99,337.46,35.8
335.16,340.13,35.768
339,307.45,36.167
334.25,307.78,36.407
330.47,315.34,36.004
297.28,320.04,36.097
350.73,298.21,36.568
332.88,300.76,36.535
324.7,305.59,36.723
298.62,306.06,36.804
307.57,316.56,36.837
345.53,316.81,36.527
322.2,317.27,36.513
314.28,324.24,36.793
328.41,324.13,36.596
302.79,327.13,36.544
338.2,327.97,36.721
353.08,328.24,36.58
353.39,339.56,36.636
297.87,349.68,36.552
322.79,350.28,36.804
345.58,351.88,36.625
307.94,353.62,37.217
392.11,345.14,34.139
364.44,338.76,35.773
360.21,299.69,36.476
363.72,323.55,36.132
359.48,327.41,36.178
376.59,327.21,36.324
370.96,307.67,36.626
371.27,317.28,36.798
368.5,329.53,36.814
389.68,333.67,36.873
372.73,338.39,36.706
400.85,340.09,36.57
367.68,346.71,36.656
80.919,373.14,33.859
100.91,364.87,34.929
89.028,359.43,35.548
111.13,374.04,35.846
77.28,379.65,35.96
84.778,380.88,35.709
