289.535,626.153,135.462
439.057,531.236,91
485.848,548.125,70.9903
485.485,567.281,71.1529
431.049,581.688,83.555
472.988,620.262,81.6623
544.457,531.762,61
403.16,544.55,97.3878
248.107,618.341,149
258.129,608.787,145
301.545,584.479,127
472.923,585.728,75
497.976,567.663,67.0916
362.132,605.599,109
463.914,630.072,91
574.535,500.836,61
579.057,487.966,65
592.884,498.095,58.2787
623.507,501.147,56.2754
633.206,537.981,55
608.864,537.236,52.856
574.718,533.81,52.4113
592.031,527.639,53.1074
270.143,612.359,143
