510.67,125.89,33.308
509.91,129.32,32.742
231.61,138.97,31.79
234.74,140.04,31.552
185.47,140.17,30.406
191.39,144.19,32.109
278.39,145.95,31.75
84.513,147.92,25.934
283.5,148.49,31.25
422.51,149.48,33.373
263.74,149.55,33.302
86.832,151.57,27.368
421.45,154.5,33.116
264.81,155.54,31.75
140.87,164.89,31.75
142.97,167.37,31.794
439.27,185.66,33.897
433.77,187.22,33.899
308.88,212.53,32.288
312.45,215.66,32.711
277.53,219.5,32.25
367.49,222.5,32.352
371.87,222.71,34.023
278.07,222.89,31.25
145.86,226.3,32.421
148.68,231.33,33.25
144.98,241.9,31.23
138.42,243.67,31.582
513.47,270.76,34.561
510.18,275.01,34.22
533.54,282.02,33.224
537.85,283.68,33.862
341.79,290.05,32.75
337.32,290.53,31.75
101.41,292.23,30.75
111.02,297.71,30.75
209.73,299.49,32.407
206.29,300.05,32.599
539.26,302.44,34.118
546.5,302.66,34.789
375.16,313.74,34.25
380.2,318.05,32.663
263.5,326.84,32.742
266.09,329.39,32.817
367.02,329.47,34.685
364.92,336.78,33.735
333.32,338.3,32.388
331.02,341.05,33.25
