158.1,-166.37,6.7359
145.55,-167.11,7.1766
52.872,-100.32,5.7136
45.873,-89.967,7.3236
64.336,-105.7,7.8502
11.384,-39.837,7.5603
32.287,-65.258,5.9461
37.39,-77.084,6.2444
-53.295,23.495,6.8541
-40.381,12.036,6.623
-66.868,44.001,4.3268
-74.066,57.368,4.485
-89.867,83.418,5.8277
-68.299,52.794,6.2009
-86.466,87.806,6.9077
-68.139,56.261,8.5254
-71.115,60.214,8.2954
70.05,324.51,5.5568
65.119,325.98,5.9642
58.163,327.13,7.4515
91.83,320.05,3.7322
101.11,312.36,4.2535
96.387,314.53,4.1623
133.26,315.5,4.0599
108.5,317.34,4.9249
112.88,313.49,6.0041
91.571,315.74,6.6686
125.74,307.84,7.5844
117.61,312.22,7.6883
93.226,312.35,8.5439
119.43,-148.24,9.2561
134.16,-153.39,11.287
126.42,-142.73,11.908
152.85,-162.2,9.6009
169.7,-162.58,10.749
147.52,-151.43,12.815
173.96,-150.77,17.278
73.037,-115.51,8.8228
53.556,-88.586,12.228
69.075,-98.37,16.279
94.171,-136.87,9.5272
105.53,-131.2,12.668
97.581,-127.66,13.507
103.3,-120.49,15.909
83.61,-111.64,15.488
5.3786,-31.158,9.5957
44.151,-75.823,11.508
54.063,-80.307,12.68
36.985,-64.516,13.136
32.829,-58.839,12.691
18.621,-37.028,15.792
51.539,-73.336,16.659
-45.113,19.995,9.7097
-45.432,27.398,14.805
-48.153,34.023,16.32
-0.8414,-23.164,12.175
-6.4517,-16.119,13.91
-25.043,3.2459,13.915
-19.828,-1.575,15.099
-34.726,12.703,15.894
-74.819,66.208,8.9828
-63.265,53.363,9.914
-79.371,79.665,11.412
-73.942,72.539,13.065
-57.151,49.408,14.567
-63.764,59.774,15.656
-53.504,45.019,16.32
-73.122,80.091,16.245
-77.744,89.526,16.014
-92.729,111.31,11.259
-90.402,130.41,15.11
-91.853,137.13,15.893
-82.142,100.85,17.528
-89.059,168.01,11.345
-81.214,189.35,12.237
-75.66,184.9,15.791
-76.605,196.4,16.144
148.37,265.63,16.118
52.76,320.68,11.796
50.717,318.72,16.207
75.757,308.7,17.433
72.137,312.99,17.29
64.646,317.96,17.179
105.02,305.74,9.6435
113.78,307.76,9.6077
76.975,319.89,10.334
94.925,305.67,13.492
86.189,309.45,13.428
90.571,306.37,13.84
131.77,295.62,14.668
109.16,302.02,14.387
121.36,297.37,15.212
95.267,300.86,16.348
101.19,299.8,17.12
152.26,292.77,9.6927
155.09,287.8,13.033
150.93,287.94,13.44
143.36,285.66,16.853
157.13,-143.35,17.801
76.394,-98.929,20.124
